彋	弓 睘
弥	弓 尔
弯	亦 弓
彏	弓 矍
录	彐 水
彖	彑 豕
彗	丰 丰 彐
彘	彑 匕 矢 匕
汇	氵 匚
彚	彐 冖 果
彛	彐 米 分 廾
彝	彑 米 糸 廾
彟	寻 蒦
彡	丿 丿 丿
形	开 彡
彣	丶 又 彡
彤	丹 彡
彦	亠 丷 厂 彡
彧	或 丿 丿
彩	采 彡
彪	虎 彡
雕	周 隹
彬	林 彡
彭	壴 彡
彮	容 彡
彯	票 彡
彰	章 彡
影	景 彡
彨	丽 彡
彳	丿 亻
彴	彳 勺
彵	彳 也
彶	彳 及
仿	亻 方
彸	彳 公
役	彳 殳
彺	彳 王
彼	彳 皮
彽	彳 氐
彾	彳 令
彿	彳 弗
往	彳 主
征	彳 正
徂	彳 且
徃	彳 生
待	彳 寺
徆	彳 西
徇	彳 旬
很	彳 艮
徉	彳 羊
徊	彳 回
律	彳 聿
后	厂 一 口
徍	彳 圭
徎	彳 呈
徏	彳 步
徐	彳 余
径	彳 圣
徒	彳 走
从	人 人
徖	彳 宗
得	彳 日 一 寸
徘	彳 非
徙	彳 止 疋
徛	彳 奇
徜	彳 尚
徝	彳 直
从	人 人
徟	彳 周
徕	彳 来
御	彳 卸
徢	彳 疌
徣	彳 昔
徤	彳 建
徥	彳 是
徦	彳 叚
徧	彳 扁
徨	彳 皇
复	丿 一 日 夂
循	彳 盾
徬	彳 旁
微	彳 山 兀 攵
徯	彳 奚
徰	彳 正 正
徱	彳 票
徲	彳 犀
德	彳 十 罒 一 心
徴	彳 山 王 攵
征	彳 正
徶	彳 敝
德	彳 十 罒 一 心
徸	彳 童
彻	彳 切
徼	彳 敫
徽	彳 山 糸 攵
徾	彳 山 一 言 攵
忀	彳 襄
忁	彳 日 出 大 水
忂	彳 瞿
心	丿 乚 丶 丶
必	心 丿
忇	忄 力
忈	二 心
忉	忄 刀
忊	忄 丁
忋	忄 己
忌	己 心
忍	刃 心
忎	千 心
忐	上 心
忑	下 心
忒	弋 心
忓	忄 干
忔	忄 乞
忕	忄 大
忖	忄 寸
志	士 心
忘	亡 心
忙	忄 亡
忚	忄 也
忛	忄 凡
应	广 小 一
忝	天 心
忞	文 心
忟	忄 文
忠	中 心
忡	忄 中
忢	五 心
忣	忄 及
忤	忄 午
忥	气 心
忦	忄 介
忨	忄 元
忩	公 心
忪	忄 公
快	忄 夬
忬	忄 予
忭	忄 卞
忮	忄 支
忯	忄 氐
忰	忄 卆
忱	忄 冘
忲	忄 太
忳	忄 屯
忴	忄 今
念	今 心
忶	忄 云
忷	忄 凶
忸	忄 丑
忹	忄 王
忺	忄 欠
忻	忄 斤
忼	忄 亢
忽	勿 心
忿	分 心
怇	忄 巨
怈	忄 世
怉	忄 包
怊	忄 召
怋	忄 民
怌	忄 丕
怍	忄 乍
怎	乍 心
怏	忄 央
怐	忄 句
怑	忄 半
怒	奴 心
怓	忄 奴
怔	忄 正
怕	忄 白
怖	忄 布
怗	忄 占
怘	古 心
怙	忄 古
怚	忄 且
怛	忄 旦
思	田 心
怞	忄 由
怟	忄 氐
怠	台 心
怡	忄 台
怢	忄 失
怣	失 心
怤	付 心
急	刍 心
怦	忄 平
性	忄 生
怨	夕 卩 心
怩	忄 尼
怪	忄 圣
怫	忄 弗
怬	忄 四
怭	忄 必
怮	忄 幼
怯	忄 去
怰	忄 玄
怱	匆 心
怲	忄 丙
怳	忄 兄
怴	忄 戉
怵	忄 术
怶	忄 皮
怷	朮 心
怸	术 心
怹	他 心
恀	忄 多
恁	任 心
恂	忄 旬
恃	忄 寺
恄	忄 吉
恅	忄 老
恒	忄 亘
恇	忄 匡
恈	忄 牟
恉	忄 旨
恊	忄 劦
恌	忄 兆
恍	忄 光
恎	忄 至
恏	好 心
恐	工 凡 心
恑	忄 危
恓	忄 西
恔	忄 交
恕	女 口 心
恗	忄 夸
恘	忄 休
恙	羊 心
恚	圭 心
恛	忄 回
恜	忄 式
恝	丰 刀 心
恞	忄 夷
恟	忄 匈
恠	忄 在
恡	忄 乂 厷
恢	忄 灰
恣	次 心
恤	忄 血
耻	耳 止
恦	忄 向
恧	而 心
恨	忄 艮
恩	因 心
恪	忄 各
恫	忄 同
恬	忄 舌
恭	共 小 丶
恮	忄 全
息	自 心
恰	忄 合
恱	忄 兊
恲	忄 并
恴	亠 日 心
惠	叀 心
恾	忄 芒
悀	忄 甬
悁	忄 肙
悂	忄 坒
悃	忄 困
悄	忄 肖
悦	忄 兑
悆	余 心
悇	忄 余
悈	忄 戒
悉	釆 心
悊	折 心
悋	忄 吝
悌	忄 弟
悍	忄 旱
悎	忄 告
悐	狄 心
悑	忄 甫
悒	忄 邑
悔	忄 每
悕	忄 希
悖	忄 孛
悗	忄 免
悘	医 心
悙	忄 亨
悚	忄 束
悛	忄 夋
悜	忄 呈
悝	忄 里
悮	忄 吴
悟	忄 吾
悠	攸 心
悡	利 心
悢	忄 良
患	串 心
悤	囱 心
悥	言 心
悧	忄 利
您	你 心
恼	忄 亠 乂 凵
恶	亚 心
悰	忄 宗
悱	忄 非
悲	非 心
悳	直 心
悴	忄 卒
怅	忄 长
闷	门 心
悷	忄 戾
悸	忄 季
悹	官 心
悺	忄 官
悻	忄 幸
悼	忄 卓
悽	忄 妻
悾	忄 空
悿	忄 忝
惁	析 心
惂	忄 臽
惃	忄 昆
惄	叔 心
情	忄 青
惆	忄 周
惇	忄 享
惈	忄 果
惉	沾 心
惋	忄 宛
惌	宀 怨
惍	忄 金
惎	其 心
惏	忄 林
惐	忄 或
惑	或 心
惒	和 心
惓	忄 卷
惔	忄 炎
惕	忄 易
惖	易 心
惗	忄 念
惘	忄 罔
惙	忄 叕
惚	忄 忽
惛	忄 昏
惜	忄 昔
惝	忄 尚
惞	忄 欣
惟	忄 隹
惠	一 由 厶 心
恶	亚 心
惢	心 心 心
惣	物 心
惤	忄 弦
惥	臾 心
惦	忄 店
惪	直 心
惰	忄 左 月
恼	忄 亠 乂 凵
恽	忄 军
想	相 心
惴	忄 耑
惵	忄 枼
惶	忄 皇
惷	春 心
惸	忄 旬 子
惹	若 心
惺	忄 星
恻	忄 则
惼	忄 扁
惽	忄 昬
惾	忄 凶 八 夂
惿	忄 是
愀	忄 秋
愁	秋 心
愂	勃 心
愃	忄 宣
愄	忄 畏
愅	忄 革
愆	衍 心
愈	俞 心
愉	忄 俞
愊	忄 畐
愋	忄 爰
愍	敃 心
愎	忄 复
意	音 心
愐	忄 面
愑	忄 勇
愒	忄 曷
愔	忄 音
愕	忄 咢
愖	忄 甚
愗	敄 心
愘	忄 客
愙	客 心
愚	禺 心
爱	爫 冖 友
惬	忄 匧
愝	忄 匽
愞	忄 耎
感	咸 心
愡	忄 怱
愢	忄 思
愣	忄 罒 方
愧	忄 鬼
愨	士 冖 一 殳 心
愫	忄 素
愬	朔 心
愭	忄 耆
愯	忄 隻
愰	忄 晃
愱	忄 疾
愲	忄 骨
愳	目 目 心
怆	忄 仓
愵	忄 弱
愶	忄 脅
恺	忄 岂
愹	忄 容
愺	忄 草
慎	忄 真
愽	忄 尃
忾	忄 气
慀	忄 奚
慁	圂 心
恿	甬 心
慃	忄 翁
栗	西 木
慅	忄 蚤
慆	忄 舀
慇	殷 心
慈	茲 心
慉	忄 畜
慊	忄 丶 丶 兼
态	太 心
慌	忄 荒
愠	忄 昷
慎	忄 真
慏	忄 冥
慒	忄 曹
慓	忄 票
慔	忄 莫
慕	莫 小 丶
慗	敕 心
惨	忄 参
惭	忄 斩
慛	忄 崔
慜	敏 心
慝	匿 心
慞	忄 章
恸	忄 动
慠	忄 敖
慡	忄 爽
慢	忄 曼
惯	忄 贯
悫	壳 心
慥	忄 造
慦	救 心
慧	彗 心
慨	忄 既
怄	忄 区
怂	从 心
慬	忄 堇
虑	虍 心
慰	尉 心
悭	忄 坚
慴	忄 習
慵	忄 庸
庆	广 大
慷	忄 康
㥪	忄 娄
慻	忄 丷 夫 目
慼	戚 心
慽	忄 戚
欲	谷 欠
憀	忄 翏
憁	忄 悤
忧	忄 尤
憃	舂 心
憄	徝 心
憅	動 心
憆	忄 堂
憇	甜 心
憉	忄 彭
惫	备 心
憋	敝 心
憎	忄 曽
憏	忄 祭
怜	忄 令
凭	任 几
愦	忄 贵
憓	忄 惠
憔	忄 焦
憕	忄 登
慭	来 犬 心
憘	忄 喜
憙	喜 心
惮	忄 单
憛	忄 覃
憜	忄 隋
憝	敦 心
憞	忄 敦
憟	忄 粟
憠	厥 心
憡	忄 策
憣	忄 番
愤	忄 贲
憧	忄 童
憨	敢 心
憩	舌 自 心
悯	忄 闵
憬	忄 景
憭	忄 尞
怃	忄 无
憯	忄 朁
憰	忄 矞
憱	忄 就
宪	宀 先
憵	辟 心
忆	忄 乙
憷	忄 楚
憺	忄 詹
憻	忄 亶
憼	敬 心
憽	忄 葱
憾	忄 感
憿	忄 敫
懀	忄 會
懁	忄 睘
懂	忄 董
懃	勤 心
懄	忄 勤
懅	忄 豦
懆	忄 喿
恳	艮 心
懈	忄 解
应	广 小 一
懊	心 奥
懋	楙 心
怿	忄 又 二 丨
懔	忄 禀
懏	忄 雋
怀	忄 不
懗	忄 赫
懝	忄 疑
懞	忄 蒙
怼	对 心
懑	满 心
懤	忄 壽
懥	忄 疐
懦	忄 需
恹	忄 厌
懩	忄 養
懪	忄 暴
懮	忄 憂
懯	敷 心
懱	忄 蔑
惩	征 心
懴	
懵	忄 瞢
懒	忄 赖
怀	忄 不
悬	县 心
懹	忄 襄
忏	忄 千
懻	忄 冀
惧	忄 具
懽	忄 雚
慑	忄 聂
懿	壹 恣
恋	亦 心
戂	忄 靡
戄	忄 矍
戆	立 早 攵 页 心
戈	一 乁 丿 丶
戊	丿 戈
戌	戊 一
戍	戊 丶
戎	一 十 戈
成	戊 ㇆
我	扌 戈
戒	廾 戈
戓	戈 口
戋	戈 一
戕	爿 戈
或	口 一 戈
戙	同 戈
戚	丿 上 小 戈
戛	一 自 戈
戜	戈 呈
戞	百 冖 戈
戟	十 早 戈
戠	音 戈
戡	甚 戈
戢	口 耳 戈
戣	癸 戈
戤	盈 戈
戥	星 戈
战	占 戈
戗	仓 戈
戨	哥 戈
戬	晋 戈
截	土 戈 隹
戫	有 或
戭	寅 戈
戮	翏 戈
战	占 戈
戯	虚 戈
戏	又 戈
戳	羽 隹 戈
戴	土 戈 異
戵	瞿 戈
户	丶 尸
戸	一 尸
戹	户 乙
戺	户 巳
戻	户 大
戼	㇆ 匸 戶
戽	户 斗
戾	户 大
房	户 方
所	户 斤
扁	户 冊
扂	户 占
扃	户 冋
扄	户 向
扅	户 多
扆	户 衣
扇	户 羽
扈	户 邑
扉	户 非
扊	户 炎
手	丿 二 亅
扌	一 亅 丿
才	一 亅 丿
扎	扌 乚
扏	扌 九
扐	扌 力
扒	扌 八
打	扌 丁
扔	扌 乃
拂	扌 弗
扗	扌 土
托	扌 乇
扙	扌 丈
扚	扌 勺
扛	扌 工
扜	扌 于
扝	扌 亏
扞	扌 干
扟	扌 卂
扠	扌 叉
扡	扌 也
扢	扌 乞
扣	扌 口
扤	扌 兀
扥	扌 丿 一 乚
扦	扌 千
扨	扌 刄
扭	扌 丑
扮	扌 分
扯	扌 止
扱	扌 及
扲	扌 今
扳	扌 反
扴	扌 介
扵	扌 仒
扶	扌 夫
扸	扌 片
批	扌 比
扺	扌 氏
扻	扌 欠
扼	扌 厄
扽	扌 屯
找	扌 戈
承	氶 三
技	扌 支
抁	扌 允
抂	扌 王
抃	扌 卞
抄	扌 少
抅	扌 勾
抆	扌 文
抇	扌 日
抈	扌 月
抉	扌 夬
把	扌 巴
抋	扌 心
抌	扌 冘
抍	扌 升
抎	扌 云
抏	扌 元
抐	
抑	扌 卬
抒	扌 予
抓	扌 爪
抔	扌 不
投	扌 殳
抖	扌 斗
抗	扌 亢
折	扌 斤
抙	扌 手
抜	扌 友
抝	扌 幻
择	扌 又 二 丨
抦	扌 丙
抧	扌 只
抨	扌 平
抩	扌 冉
抪	扌 布
披	扌 皮
抬	扌 台
抭	扌 宀 儿
抮	扌 人 彡
抯	扌 且
抰	扌 央
抱	扌 包
抲	扌 可
抳	扌 尼
抴	扌 世
抵	扌 氐
抶	扌 失
抷	扌 丕
抸	扌 乏
抹	扌 末
抺	扌 未
抻	扌 申
押	扌 甲
抽	扌 由
抾	扌 去
抿	扌 民
拀	扌 兄
拁	扌 加
拂	扌 弗
拃	扌 乍
拄	扌 主
拆	扌 斥
拇	扌 母
拈	扌 占
拉	扌 立
拊	扌 付
抛	扌 尢 力 拋
拌	扌 半
拍	扌 白
拎	扌 令
拏	奴 手
拐	扌 口 刀
拑	扌 甘
拒	扌 巨
拓	扌 石
拔	扌 犮
拕	扌 它
拖	扌 丿 一 也
拗	扌 幼
拘	扌 句
拙	扌 出
拚	扌 厶 廾
招	扌 召
拜	手 手
拜	手 手
拞	扌 丘
拠	扌 処
扩	扌 广
拪	扌 西
拫	扌 艮
括	扌 舌
拭	扌 式
拮	扌 吉
拯	扌 丞
拰	扌 任
拱	扌 共
拲	共 手
拳	𠔉 手
拴	扌 全
拵	扌 存
拶	扌 巛 夕
拷	扌 考
拸	扌 多
拹	扌 劦
拺	扌 朿
拻	扌 灰
拼	扌 并
拽	扌 曳
拾	扌 合
拿	合 手
挀	扌 厂 氏
持	扌 寺
挃	扌 至
挄	扌 光
挆	扌 朵
挆	扌 朵
指	扌 旨
挈	丰 刀 手
按	扌 安
挊	扌 上 下
挋	扌 臣
挌	扌 各
挍	扌 交
挎	扌 夸
挏	扌 同
挐	如 手
挑	扌 兆
挒	扌 列
挓	扌 宅
挔	扌 衣
挕	扌 耳
挖	扌 穵
挗	扌 夷
挨	扌 矣
捝	扌 兑
挪	扌 那
挫	扌 坐
挬	扌 孛
挭	扌 更
挮	扌 弟
振	扌 辰
挰	扌 呈
挱	扌 沙
挲	沙 手
挴	扌 每
挵	扌 弄
挶	扌 局
挷	扌 邦
挹	扌 邑
挺	扌 廷
挻	扌 延
挼	扌 妥
挽	扌 免
挟	扌 夹
捀	扌 夆
捁	扌 告
捃	扌 君
捄	扌 求
捅	扌 甬
捆	扌 困
捇	扌 赤
捈	扌 余
捉	扌 足
捊	扌 孚
捋	扌 寽
捌	扌 別
捍	扌 旱
捎	扌 肖
捏	扌 圼
捐	扌 肙
捑	扌 日 夨
捒	扌 束
捓	扌 邪
捔	扌 角
捕	扌 甫
捖	扌 完
捗	扌 步
捘	扌 夋
捚	扌 里
捛	
捜	扌 叟
捠	扌 兵
捥	扌 宛
捦	扌 金
捧	扌 奉
舍	人 舌
捩	扌 戾
捪	扌 昏
扪	扌 门
捬	扌 府
捭	扌 卑
据	扌 居
捯	扌 到
捰	扌 果
挨	扌 矣
捲	扌 卷
捳	扌 岳
搃	扌 总
捵	扌 典
捶	扌 垂
捷	扌 疌
捸	扌 隶
捹	扌 奔
捺	扌 奈
捻	扌 念
捼	扌 委
捽	扌 卒
捾	扌 官
捿	扌 妻
掀	扌 欣
掂	扌 店
扫	扌 彐
抡	扌 仑
掅	扌 青
掇	扌 叕
授	扌 受
掉	扌 卓
掊	扌 咅
掋	扌 底
掌	尚 口 手
掍	扌 昆
掎	扌 奇
掏	扌 匋
掐	扌 臽
掑	扌 其
排	扌 非
掓	扌 叔
掕	扌 夌
掖	扌 夜
挜	扌 亚
掘	扌 屈
挣	扌 争
挂	扌 圭
掜	扌 兒
掝	扌 或
掞	扌 炎
掟	扌 定
掠	扌 京
采	爫 木
探	扌 罙
掣	制 手
掤	扌 朋
接	扌 妾
掦	扌 易
控	扌 空
推	扌 隹
掩	扌 奄
措	扌 昔
掫	扌 取
掬	扌 匊
掭	扌 忝
掮	扌 肩
掯	扌 肯
掰	手 分 手
掱	手 手 手
掲	扌 日 勹 匕
掹	扌 孟
掻	
掽	扌 並
掾	扌 彖
掿	扌 若
拣	扌 东 一
揂	扌 酋
揃	扌 前
揄	扌 俞
揅	研 手
揆	扌 癸
揇	扌 南
揈	扌 訇
揉	扌 柔
揊	扌 畐
揋	扌 畏
揌	扌 思
揍	扌 奏
揎	扌 宣
描	扌 苗
提	扌 是
揑	扌 臼 工
插	扌 臿
揓	扌 施
搃	扌 总
揕	扌 甚
揖	扌 咠
揗	扌 盾
揘	扌 皇
揙	扌 扁
扬	扌 弓 丿 丿
换	扌 奂
揜	扌 弇
揝	扌 昝
揞	扌 音
揟	扌 胥
揠	扌 匽
握	扌 屋
揢	扌 客
揣	扌 耑
揤	扌 即
揥	扌 帝
揦	扌 剌
揧	剌 手
揨	扌 亭
揩	扌 皆
揪	扌 秋
揫	秋 手
揬	扌 突
揭	扌 曷
挥	扌 军
搄	扌 恒
揰	扌 重
揱	削 手
揲	扌 枼
揳	扌 契
援	扌 爰
揵	扌 建
揶	扌 耶
揷	扌 千 臼
揸	扌 查
背	北 月
揺	扌 爫 击
揼	扌 泵
搆	扌 冓
搇	扌 衾
搈	扌 容
搉	扌 隺
搊	扌 芻
搋	扌 虒
搌	扌 展
损	扌 员
搏	扌 尃
搐	扌 畜
搑	扌 茸
搒	扌 旁
搓	扌 差
搔	扌 蚤
搕	扌 盍
摇	扌 爫 缶
捣	扌 岛
搘	扌 耆
搙	扌 辱
搚	扌 脅
搛	扌 兼
搜	扌 叟
搝	扌 臭
搞	扌 高
搠	扌 朔
搡	扌 桑
搣	扌 烕
搤	扌 益
捶	扌 垂
搦	扌 弱
搧	扌 扇
搨	扌 日 羽
搪	扌 唐
搫	般 手
搬	扌 般
搭	扌 荅
搮	扌 栗
搯	扌 舀
搰	扌 骨
搱	扌 屖
搲	扌 窊
搳	扌 害
搴	宀 井 大 手
揾	扌 昷 搵
抢	扌 仓
搷	扌 真
搸	扌 秦
搹	扌 鬲
搻	合 手 手
搼	扌 拳
搽	扌 茶
搾	扌 窄
搿	手 合 手
捂	扌 吾
摁	扌 恩
摄	扌 聂
摉	扌 穴 人 夕
摍	扌 宿
摎	扌 翏
摏	扌 舂
摐	扌 從
掴	扌 国
摒	扌 屏
摓	扌 逢
摔	扌 率
摖	扌 祭
摘	扌 啇
摚	扌 堂
摛	扌 离
掼	扌 贯
摝	扌 鹿
摞	扌 累
搂	扌 娄
搃	扌 总
摡	扌 既
摢	扌 虖
摣	扌 虘
摤	扌 爽
摦	扌 瓠
摧	扌 崔
摨	扌 犀
摩	麻 手
摬	扌 竟
摭	扌 庶
摮	敖 手
挚	执 手
摱	扌 曼
抠	扌 区
摴	扌 雩
摵	扌 戚
抟	扌 专
摷	扌 巢
摸	扌 莫
摹	莫 手
折	扌 斤
掺	扌 参
摽	扌 票
摾	扌 强
摿	扌 人 音
撀	声 殳 手
撂	扌 畧
撅	扌 厥
撆	敝 手
撇	扌 敝
捞	扌 劳
撉	敦 手
撍	扌 旡 旡 日
撎	扌 壹
挦	扌 寻
撑	扌 掌
撒	扌 散
挠	扌 尧
撔	扌 景
撕	扌 斯
撖	扌 敢
撗	
撘	扌 答
撙	扌 尊
撚	扌 然
撛	扌 粦
撜	扌 登
撞	扌 童
挢	扌 乔
撠	扌 戟
撡	扌 叅
撢	扌 覃
掸	扌 单
撤	扌 育 攵
拨	扌 发
撦	扌 奢
撨	扌 焦
撩	扌 尞
抚	扌 无
撬	扌 毳
播	扌 番
撮	扌 最
撰	扌 巽
撱	扌 隋
扑	扌 卜
揿	扌 钦
撴	扌 敦
搅	扌 觉
挞	扌 达
撼	扌 感
撽	扌 敫
挝	扌 过
捡	扌 佥
擀	扌 幹
拥	扌 用
擂	扌 雷
掳	扌 虏
擅	扌 亶
撯	扌 着
择	扌 又 二 丨
擉	扌 蜀
击	二 山
挡	扌 当
操	扌 品 木
擎	敬 手
擏	扌 敬
擐	扌 睘
擑	扌 戢
擒	扌 禽
担	扌 旦
携	扌 隽
擖	扌 葛
擗	扌 辟
擘	辟 手
扷	扌 夭
据	扌 居
擛	扌 葉
擝	扌 盟
挤	扌 齐
抬	扌 台
擢	扌 翟
擤	扌 鼻
擦	扌 察
挙	兴 手
擨	扌 歋
擩	扌 需
拟	扌 以
擭	扌 蒦
擮	扌 截
摈	扌 宾
拧	扌 宁
搁	扌 阁
掷	扌 掷 郑
扩	扌 广
擵	扌 摩
擶	扌 箭
撷	扌 颉
擸	扌 巤
擹	扌 歎
摆	扌 罢
擞	扌 数
撸	扌 鲁
扰	扌 尤
攀	林 爻 大 手
攁	扌 養
攂	扌 畾
攃	扌 蔡
摅	扌 虑
撵	扌 辇
攈	扌 麇
攉	扌 霍
攌	扌 圜
攍	扌 嬴
拢	扌 龙
攐	扌 褰
攓	扌 蹇
拦	扌 兰
攕	扌 韱
撄	扌 婴
攗	扌 麋
攘	扌 襄
搀	扌 免 冫
撺	扌 窜
携	扌 隽
摄	扌 聂
攟	扌 麕
攠	扌 靡
攒	扌 赞
挛	亦 手
摊	扌 难
攥	扌 纂
攨	扌 穴 瓜 瓜 瓜
搅	扌 觉
攫	扌 瞿
揽	扌 览
攭	扌 蠡
攮	扌 囊
支	十 又
攰	支 力
攱	立 支
攲	奇 支
攴	卜 又
攵	丿 一 乂
收	丩 攵
攷	丂 攵
攸	亻 丨 攵
改	己 攵
攺	已 攵
攻	工 攵
攼	干 攵
攽	分 攵
放	方 攵
政	正 攵
敀	白 攵
敁	占 攴
敂	句 攵
敃	民 攵
敄	矛 攵
故	古 攵
敆	合 攴
敇	朿 攵
效	交 攵
敉	米 攵
敊	尗 攴
敋	各 攵
敍	余 攴
教	孝 攵
敏	每 攵
敐	辰 攵
救	求 攵
敒	伸 攵
敚	兑 攵
敔	吾 攵
敕	束 攵
敖	土 方 攵
败	贝 攵
叙	余 又
教	孝 攵
敜	念 攵
敝	丷 巾 八 攵
敞	尚 攵
敟	典 攵
敠	叕 攴
敡	易 攴
敢	丅 耳 攵
散	井 月 攵
敤	果 攴
敥	炎 攴
敦	享 攵
敧	奇 攴
敨	咅 攵
敪	叕 攵
敫	白 方 攵
敬	茍 攵
敭	易 攵
敮	臿 攴
敯	昬 攴
敱	豈 攴
敲	高 攵
整	束 攵 正
敌	舌 攵
敷	旉 攵
数	娄 攵
敹	卜 冖 一 米 攵
敻	刀 内 目 夂
敼	喜 攴
斀	蜀 攴
敛	佥 攵
毙	比 死
敩	学 攵
敩	学 攵
文	亠 乂
斈	文 子
齐	文 丿 丨
斊	文 耳
斌	文 武
斋	文 而
斐	非 文
斑	玉 文 王
斒	文 扁
斔	文 虫 臾
斓	文 阑
斖	文 臼 同 冖 且
斗	丶 丶 一 丨
斘	夕 斗
料	米 斗
斚	厶 厶 冖 斗
斛	角 斗
斜	余 斗
斝	口 口 冖 斗
斞	臾 斗
斟	甚 斗
斠	冓 斗
斡	十 日 十 人 斗
斢	黃 斗
斣	蜀 斗
斤	厂 丅
斥	斤 丶
斦	斤 斤
斧	父 斤
斨	爿 斤
斪	句 斤
斫	石 斤
斩	车 斤
斮	昔 斤
斯	其 斤
新	立 木 斤
斱	者 斤
斳	堇 斤
斴	粦 斤
斵	卯 亞 斤
斶	斤 蜀
断	丨 一 米 斤
方	亠 刀
斺	方 丿 一 介
斻	方 亢
于	二 亅
施	方 丿 一 也
斾	方 丿 一 巾
斿	方 丿 一 子
旁	亠 丷 冖 方
旂	方 丿 一 斤
旃	方 丿 一 円
旄	方 丿 一 毛
旅	方 丿 一 氏
旆	方 丿 一 巿
旇	方 丿 一 皮
旈	方 巟
旉	甫 方
旊	方 丿 一 瓦
旋	方 丿 一 疋
旌	方 丿 一 生
旍	方 丿 一 令
旎	方 丿 一 尼
族	方 丿 一 矢
旐	方 丿 一 兆
旑	方 奇
旒	方 丿 一 巟
旓	方 丿 一 肖
旔	方 建
旖	方 丿 一 奇
旗	方 丿 一 其
旙	方 番
旚	方 丿 一 票
旛	方 丿 一 番
旜	方 丿 一 亶
旝	方 丿 一 會
旞	方 丿 一 遂
旡	匸 丿 乚
既	艮 旡
旣	白 匕 旡
日	口 丶
旦	日 一
旨	匕 日
早	日 十
旪	日 十
旫	日 刀
旬	勹 日
旭	九 日
旮	九 日
旯	日 九
旰	日 干
旱	日 干
旲	日 大
旳	日 勺
旴	日 于
旵	日 山
旹	屮 一 日
旺	日 王
旻	日 文
旼	日 文
旽	日 屯
旾	屯 日
旿	日 午
昀	日 匀
昁	日 巿
昂	日 卬
昃	日 仄
昄	日 反
昅	日 及
昆	日 比
昇	日 升
昈	日 户
昉	日 方
昊	日 天
昋	夭 日
昌	日 日
昍	日 日
明	日 月
昏	氏 日
昐	日 分
昑	日 今
昒	日 勿
易	日 勿
昔	井 日
昕	日 斤
昖	日 公
昗	日 六
昘	日 方
昚	大 丷 日
昛	日 巨
昜	日 一 勿
昝	处 日
昞	日 丙
星	生 日
映	日 央
昡	日 玄
昢	日 出
昣	日 人 彡
昤	日 令
春	龹 日
昦	日 夰
昧	日 未
昨	日 乍
昩	日 末
昪	日 弁
昫	日 句
昬	民 日
昭	日 召
昮	日 功
是	曰 疋
昰	日 正
昱	日 立
昲	日 弗
昳	日 失
昴	日 卯
昶	永 日
昷	日 皿
昸	日 冬
昹	日 永
昺	日 丙
昻	日 卬
旷	日 广
晀	日 兆
晁	日 兆
时	日 寸
晃	日 光
晄	日 光
晅	日 亘
晆	日 圭
晇	日 夸
晈	日 交
晋	亚 日
晊	日 至
晌	日 向
晍	日 同
晎	日 共
晏	日 安
晐	日 亥
晑	日 向
晗	日 含
晘	日 旱
晙	日 夋
晚	日 免
晜	日 弟
昼	尺 旦
晞	日 希
晟	日 成
晠	日 成
晡	日 甫
晢	折 日
晣	日 折
晤	日 吾
晥	日 完
晦	日 每
晧	日 告
晨	日 辰
晩	日 免
晪	日 典
晫	日 卓
晬	日 卒
晭	日 周
普	丷 晋
景	日 京
晰	日 析
晱	日 炎
晲	日 兒
晳	析 日
晴	日 青
晵	户 攵
晶	日 日 日
晷	日 咎
晸	日 政
晹	日 易
智	知 日
晻	日 奄
晼	日 宛
晽	日 林
晾	日 京
晿	日 昌
暀	日 往
晓	日 尧
暄	日 宣
暅	日 恒
暆	日 施
暇	日 叚
晕	日 军
晖	日 军
暋	敃 日
暌	日 癸
暍	日 曷
暎	日 英
暏	日 者
暑	日 者
暒	日 星
暓	敄 日
暔	日 南
暕	日 柬
暖	日 爰
暗	日 音
旸	日 弓 丿 丿
暙	日 春
暚	日 爫 缶
暛	日 差
暜	立 立 日
暝	日 冥
暞	日 臬
暠	日 高
暡	日 翁
畅	申 弓 丿 丿
暤	日 皋
暥	日 妟
暦	厂 林 日
暨	既 旦
暩	日 祭
暂	斩 日
暭	日 皐
暮	莫 日
暯	日 莫
昵	日 尼
暲	日 章
暳	日 彗
暴	日 恭
暵	日 革 大
暶	日 旋
暸	日 尞
暹	日 進
暺	日 單
暻	日 景
暼	敝 日
暽	日 粦
暾	日 敦
暿	日 喜
曀	日 壹
曁	旣 旦
曂	日 黄
曃	日 逮
晔	日 华
历	厂 力
昙	日 云
曈	日 童
晓	日 尧
曋	日 覃
曌	明 空
曍	日 臯
曐	晶 生
曑	晶 人 彡
曒	日 敫
曓	日 出 大 本
曔	日 敬
曕	日 詹
暧	日 爱
曘	日 需
曙	日 署
曚	日 蒙
曛	日 熏
曜	日 翟
曝	日 暴
曟	晶 辰
旷	日 广
曡	晶 冝
曣	日 燕
曤	日 霍
曦	日 羲
曧	日 融
昽	日 龙
曩	日 囊
晒	日 西
曰	曰 一
曱	口 丅
曲	曰 丨 丨
曳	曰 乁 丿
更	一 曰 人
曵	日  乀 丿 丶
曶	勿 日
曷	日 勹 丨 一 人
书	㇆ ㇆ 丨 丶
曹	一 丨 丨 曰 日
曺	一 由 日
曼	曰 目 又
曽	丷 田 日
曾	八 口 丨 丷 曰
替	夫 夫 日
最	日 取
朁	兓 日
朂	日 耳 力
会	人 云
朅	去 曷
朆	曾 勿
